Timestamp	LeftEyePosition3D.x	LeftEyePosition3D.y	LeftEyePosition3D.z	LeftEyePosition3DRelative.x	LeftEyePosition3DRelative.y	LeftEyePosition3DRelative.z	LeftGazePoint2D.x	LeftGazePoint2D.y	LeftGazePoint3D.x	LeftGazePoint3D.y	LeftGazePoint3D.z	LeftPupil	LeftValidity	RightEyePosition3D.x	RightEyePosition3D.y	RightEyePosition3D.z	RightEyePosition3DRelative.x	RightEyePosition3DRelative.y	RightEyePosition3DRelative.z	RightGazePoint2D.x	RightGazePoint2D.y	RightGazePoint3D.x	RightGazePoint3D.y	RightGazePoint3D.z	RightPupil	RightValidity	Vergence	FixationDist	EventTimeStamp	EventName	EventType	EventId	Code	Parameters	Value-trial-1	Value-trial-2
0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	185.129	TrialEvent	0	START	8	mheight	33.2	33.2
8.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	1250.488	InputEvent	Mouse_DW	2	999	mpdist	60	60
16.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	1450.375	InputEvent	Mouse_UP	2	999	mvres	1080	1080
25.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	2982.844	InputEvent	Mouse_DW	4	4	framerate	60	60
33.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	5435.837	InputEvent	Mouse_UP	4	-4	bgcolor	"[0.8, 0.8, 0.8]"	"[0.8, 0.8, 0.8]"
42.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	5451.07	InputEvent	Mouse_DW	1	1	dotcolor	"[0.0, 0.0, 0.0]"	"[0.0, 0.0, 0.0]"
50.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	6849.033	InputEvent	Mouse_UP	1	-1	timecurrenttrial	15	15
58.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	6888.383	InputEvent	Mouse_DW	4	4	eyetracker	1	1
66.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	10532.802	InputEvent	Mouse_DW	1	1	num_dots	350	750
75.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	10583.028	InputEvent	Mouse_UP	4	-4	tau	100	100
83.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	15231.288	InputEvent	Mouse_UP	1	-1	speed	15.32329288	15.32329288
92.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	15247.973	InputEvent	Mouse_DW	4	4	numtrials	2	2
100.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	16808.881	InputEvent	Mouse_UP	4	-4	randomize_trials	0	0
108.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	15185.129	TrialEvent	0	END	-8	-	-	-
117.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	17515.516	InputEvent	Mouse_DW	2	999	-	-	-
125.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	17688.783	InputEvent	Mouse_UP	2	999	-	-	-
134.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	17688.783	TrialEvent	1	START	8	-	-	-
142.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	18340.429	InputEvent	Mouse_DW	4	4	-	-	-
150.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	21170.1	InputEvent	Mouse_DW	1	1	-	-	-
159.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	21203.428	InputEvent	Mouse_UP	4	-4	-	-	-
167.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	23686.452	InputEvent	Mouse_UP	1	-1	-	-	-
175.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	23686.523	InputEvent	Mouse_DW	4	4	-	-	-
183.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	27574.172	InputEvent	Mouse_DW	1	1	-	-	-
192.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	27620.717	InputEvent	Mouse_UP	4	-4	-	-	-
200.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	31302.397	InputEvent	Mouse_DW	4	4	-	-	-
209.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	31339.139	InputEvent	Mouse_UP	1	-1	-	-	-
217.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	32688.783	TrialEvent	1	END	-8	-	-	-
225.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
233.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
241.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
250.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
258.3	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
266.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
275	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
283.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
291.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
300.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
308.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
317	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
325.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
333.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
342.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
350.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
359	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
367.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
375.3	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
383.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
392	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
400.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
408.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
416.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
425.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
433.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
441.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
450	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
458.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
466.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
474.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
483.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
491.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
499.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
508.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
516.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
524.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
533.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
541.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
549.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
558.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
566.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
575.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
583.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
591.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
599.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
608.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
616.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
625.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
633.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
641.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
650.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
658.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
667	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
675.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
683.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
692	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
700.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
708.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
716.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
724.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
733.3	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
741.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
749.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
758.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
766.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
774.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
783.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
791.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
799.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
807.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
816.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
824.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
834	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
841	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
849.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
858.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
866.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
875.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
883.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
891.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
900.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
908.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
916.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
924.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
933.3	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
941.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
949.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
958.3	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
966.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
974.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
982.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
990.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
999.3	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1007.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1015.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1024.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1032.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1040.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1049.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1057.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1065.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1074.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1082.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1090.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1099.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1107.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1115.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1124.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1132.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1140.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1149.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1157.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1165.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1174.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1182.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
1190.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
