Timestamp	LeftEyePosition3D.x	LeftEyePosition3D.y	LeftEyePosition3D.z	LeftEyePosition3DRelative.x	LeftEyePosition3DRelative.y	LeftEyePosition3DRelative.z	LeftGazePoint2D.x	LeftGazePoint2D.y	LeftGazePoint3D.x	LeftGazePoint3D.y	LeftGazePoint3D.z	LeftPupil	LeftValidity	RightEyePosition3D.x	RightEyePosition3D.y	RightEyePosition3D.z	RightEyePosition3DRelative.x	RightEyePosition3DRelative.y	RightEyePosition3DRelative.z	RightGazePoint2D.x	RightGazePoint2D.y	RightGazePoint3D.x	RightGazePoint3D.y	RightGazePoint3D.z	RightPupil	RightValidity	Vergence	FixationDist	EventTimeStamp	EventName	EventType	EventId	Code	Parameters	Value-trial-1	Value-trial-2
0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	186.257	TrialEvent	0	START	8	mheight	33.2	33.2
8.3	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	942.099	InputEvent	Mouse_DW	2	999	mpdist	60	60
16.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	995.343	InputEvent	Mouse_UP	2	999	mvres	1080	1080
25	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	1811.845	InputEvent	Mouse_DW	4	4	framerate	60	60
33.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	2780.462	InputEvent	Mouse_UP	4	-4	bgcolor	"[0.8, 0.8, 0.8]"	"[0.8, 0.8, 0.8]"
41.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	2859.033	InputEvent	Mouse_DW	1	1	dotcolor	"[0.0, 0.0, 0.0]"	"[0.0, 0.0, 0.0]"
50.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	4530.302	InputEvent	Mouse_UP	1	-1	timecurrenttrial	15	15
58.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	4709.243	InputEvent	Mouse_DW	4	4	eyetracker	1	1
66.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	14891.279	InputEvent	Mouse_UP	4	-4	num_dots	350	750
75.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	14957.934	InputEvent	Mouse_DW	1	1	tau	100	100
83.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	16432.59	InputEvent	Mouse_UP	1	-1	speed	15.32329288	15.32329288
91.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	15186.257	TrialEvent	0	END	-8	numtrials	2	2
100.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	16792.551	InputEvent	Mouse_DW	2	999	randomize_trials	0	0
108.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	16912.526	InputEvent	Mouse_UP	2	999	-	-	-
116.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	16912.526	TrialEvent	1	START	8	-	-	-
125.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	17861.194	InputEvent	Mouse_DW	4	4	-	-	-
133.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	27143.094	InputEvent	Mouse_UP	4	-4	-	-	-
141.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	27496.299	InputEvent	Mouse_DW	1	1	-	-	-
150.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	31912.526	TrialEvent	1	END	-8	-	-	-
158.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
166.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
175	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
183.3	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
191.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
199.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
208.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
216.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
224.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
233.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
241.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
249.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
258.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
266.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
274.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
283.3	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
291.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
299.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
308.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
316.4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
324.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
333.1	-26.9581	45.4267	724.5357	0.6426	0.316	0.9151	0.4067	0.3798	-34.0422	264.509	30.7973	4.0154	0	36.9435	43.2787	723.29	0.3858	0.3249	0.911	0.3972	0.3613	-37.5216	268.8301	33.2921	3.8305	0	5.8656	0.5841	-	-	-	-	-	-	-	-
341.4	-26.9425	45.4312	724.7029	0.6425	0.316	0.9157	0.4051	0.3776	-34.6467	265.0155	31.0898	4.0168	0	36.9533	43.2673	723.2749	0.3858	0.3249	0.9109	0.4021	0.3622	-35.7508	268.6159	33.1685	3.8153	0	5.6778	0.6035	-	-	-	-	-	-	-	-
349.9	-26.9367	45.4449	724.9227	0.6425	0.316	0.9164	0.4024	0.3695	-35.6359	266.9155	32.1868	3.9985	0	36.9764	43.2636	723.3217	0.3857	0.325	0.9111	0.4014	0.3732	-35.9992	266.0574	31.6913	3.8198	0	5.6186	0.6099	-	-	-	-	-	-	-	-
358.1	-26.9193	45.445	725.0145	0.6424	0.316	0.9167	0.4034	0.3727	-35.2758	266.1612	31.7513	4.0068	0	37.0058	43.257	723.3759	0.3856	0.325	0.9113	0.3975	0.383	-37.3998	263.766	30.3684	3.8448	0	5.7577	0.5951	-	-	-	-	-	-	-	-
366.5	-26.9115	45.4181	725.0043	0.6423	0.3161	0.9167	0.4093	0.3705	-33.098	266.6862	32.0543	4.038	0	37.0232	43.2431	723.333	0.3855	0.325	0.9111	0.3949	0.3755	-38.3559	265.5145	31.3779	3.8384	0	6.0065	0.5704	-	-	-	-	-	-	-	-
374.7	-26.8898	45.4037	724.8667	0.6423	0.3162	0.9162	0.4082	0.3744	-33.5075	265.7833	31.5331	4.0201	0	37.0378	43.2175	723.2922	0.3854	0.3251	0.911	0.3947	0.3609	-38.4325	268.923	33.3458	3.8318	0	5.9799	0.5729	-	-	-	-	-	-	-	-
383.1	-26.858	45.4102	724.7932	0.6422	0.3161	0.916	0.4003	0.3851	-36.3779	263.2745	30.0846	3.9907	0	37.0521	43.2079	723.2639	0.3854	0.3252	0.9109	0.396	0.3607	-37.9422	268.9885	33.3836	3.8233	0	5.7127	0.5997	-	-	-	-	-	-	-	-
391.4	-26.8447	45.4033	724.8825	0.6421	0.3162	0.9163	0.4037	0.3886	-35.1501	262.4496	29.6084	4.0065	0	37.0619	43.1956	723.2697	0.3853	0.3252	0.9109	0.3904	0.3641	-40.0099	268.1822	32.9181	3.813	0	5.9734	0.5734	-	-	-	-	-	-	-	-
399.7	-26.8374	45.3889	724.969	0.642	0.3163	0.9166	0.4038	0.3833	-35.1177	263.6863	30.3224	4.0109	0	37.0674	43.1856	723.2779	0.3853	0.3253	0.9109	0.3936	0.3733	-38.8377	266.0236	31.6718	3.8002	0	5.8836	0.5822	-	-	-	-	-	-	-	-
408	-26.8203	45.3791	724.9654	0.642	0.3163	0.9166	0.398	0.3785	-37.2401	264.8087	30.9704	4.0023	0	37.0745	43.1743	723.218	0.3853	0.3253	0.9107	0.4036	0.3718	-35.1704	266.3786	31.8768	3.7835	0	5.4255	0.6316	-	-	-	-	-	-	-	-
416.5	-26.8083	45.367	724.8876	0.6419	0.3163	0.9163	0.3974	0.3909	-37.4641	261.9261	29.3061	4.0079	0	37.0774	43.1601	723.1265	0.3852	0.3253	0.9104	0.4026	0.3661	-35.5348	267.7064	32.6434	3.7827	0	5.4364	0.6303	-	-	-	-	-	-	-	-
424.7	-26.8094	45.3555	724.8593	0.642	0.3164	0.9162	0.3977	0.3851	-37.3533	263.2609	30.0767	3.9883	0	37.0747	43.1558	723.0852	0.3852	0.3253	0.9103	0.394	0.3697	-38.6803	266.8676	32.1591	3.7868	0	5.6932	0.6017	-	-	-	-	-	-	-	-
433.1	-26.8118	45.3556	724.9036	0.642	0.3164	0.9163	0.3997	0.3768	-36.6172	265.2148	31.2048	3.9611	0	37.0738	43.1539	723.0847	0.3852	0.3253	0.9103	0.3964	0.3663	-37.8282	267.6797	32.628	3.7842	0	5.6847	0.6026	-	-	-	-	-	-	-	-
441.3	-26.8152	45.3402	724.9405	0.642	0.3164	0.9165	0.3992	0.3676	-36.8055	267.3725	32.4506	3.9669	0	37.0663	43.1548	723.1368	0.3853	0.3254	0.9105	0.399	0.3714	-36.878	266.4801	31.9354	3.7743	0	5.5947	0.6124	-	-	-	-	-	-	-	-
449.7	-26.8222	45.3368	724.9573	0.642	0.3165	0.9165	0.3969	0.3757	-37.6197	265.4731	31.354	3.9645	0	37.0633	43.1579	723.2485	0.3853	0.3254	0.9108	0.3968	0.373	-37.6823	266.1093	31.7213	3.7446	0	5.5933	0.6125	-	-	-	-	-	-	-	-
458	-26.8383	45.3339	725.0074	0.642	0.3165	0.9167	0.399	0.3809	-36.8775	264.2564	30.6515	3.966	0	37.0608	43.161	723.3398	0.3853	0.3254	0.9111	0.4003	0.3716	-36.3924	266.4388	31.9115	3.7449	0	5.5507	0.6173	-	-	-	-	-	-	-	-
466.4	-26.8573	45.3324	725.0906	0.6421	0.3165	0.917	0.4029	0.3725	-35.4424	266.2072	31.7778	3.9719	0	37.0502	43.1593	723.3847	0.3854	0.3254	0.9113	0.399	0.3684	-36.8499	267.1869	32.3435	3.7512	0	5.7011	0.601	-	-	-	-	-	-	-	-
474.7	-26.8743	45.3283	725.1424	0.6422	0.3165	0.9171	0.4053	0.3809	-34.5623	264.257	30.6519	3.9722	0	37.0333	43.1596	723.456	0.3855	0.3254	0.9115	0.3979	0.3588	-37.2483	269.4206	33.6331	3.7386	0	5.8026	0.5905	-	-	-	-	-	-	-	-
483.1	-26.8929	45.3231	725.1843	0.6422	0.3166	0.9173	0.4057	0.399	-34.4239	260.026	28.2091	3.9906	0	37.0234	43.1639	723.5976	0.3856	0.3254	0.912	0.3973	0.3692	-37.4962	266.9927	32.2313	3.7483	0	5.8332	0.5874	-	-	-	-	-	-	-	-
491.3	-26.9182	45.3202	725.2589	0.6423	0.3166	0.9175	0.4072	0.4015	-33.8811	259.4359	27.8684	3.9945	0	37.0152	43.1637	723.7239	0.3856	0.3255	0.9124	0.3983	0.3709	-37.1368	266.5933	32.0007	3.7561	0	5.8481	0.5859	-	-	-	-	-	-	-	-
499.7	-26.9449	45.3134	725.3624	0.6424	0.3167	0.9179	0.4025	0.3889	-35.5706	262.381	29.5687	3.9617	0	36.9912	43.1604	723.7571	0.3857	0.3255	0.9125	0.3987	0.3811	-36.967	264.2178	30.6292	3.7722	0	5.7001	0.6011	-	-	-	-	-	-	-	-
507.9	-26.959	45.3111	725.383	0.6425	0.3167	0.9179	0.4	0.3821	-36.4905	263.9767	30.49	3.9395	0	36.9699	43.153	723.6805	0.3858	0.3255	0.9123	0.3971	0.3968	-37.5486	260.5475	28.5102	3.7873	0	5.6727	0.6039	-	-	-	-	-	-	-	-
516.3	-26.9757	45.2957	725.3209	0.6425	0.3167	0.9177	0.401	0.3763	-36.1255	265.3209	31.2661	3.9375	0	36.9506	43.1336	723.5977	0.3858	0.3256	0.912	0.3939	0.3754	-38.7195	265.5409	31.3931	3.7673	0	5.7941	0.5912	-	-	-	-	-	-	-	-
524.6	-26.9902	45.281	725.235	0.6426	0.3168	0.9174	0.3945	0.3822	-38.4947	263.9565	30.4784	3.9383	0	36.9228	43.136	723.6373	0.386	0.3256	0.9121	0.3926	0.3641	-39.1865	268.1831	32.9186	3.7418	0	5.6422	0.607	-	-	-	-	-	-	-	-
533	-27.0008	45.2728	725.1817	0.6427	0.3168	0.9173	0.3939	0.3922	-38.7102	261.6053	29.1209	3.9449	0	36.8904	43.1389	723.6977	0.3861	0.3256	0.9123	0.3977	0.3622	-37.3397	268.6188	33.1702	3.7393	0	5.4795	0.6252	-	-	-	-	-	-	-	-
541.3	-27.0305	45.2716	725.2588	0.6428	0.3168	0.9175	0.3955	0.3988	-38.1556	260.061	28.2293	3.9392	0	36.8615	43.1369	723.6444	0.3862	0.3256	0.9121	0.395	0.3672	-38.3244	267.4469	32.4936	3.7393	0	5.6012	0.6115	-	-	-	-	-	-	-	-
549.7	-27.0643	45.2708	725.3814	0.6429	0.3168	0.9179	0.3963	0.4066	-37.844	258.2533	27.1856	3.9427	0	36.848	43.1362	723.6538	0.3863	0.3256	0.9122	0.3957	0.3728	-38.0585	266.1539	31.747	3.7269	0	5.6051	0.6111	-	-	-	-	-	-	-	-
557.9	-27.0954	45.2697	725.466	0.643	0.3169	0.9182	0.4037	0.3997	-35.133	259.8699	28.119	3.9169	0	36.8317	43.1412	723.8044	0.3864	0.3256	0.9127	0.4058	0.373	-34.366	266.0928	31.7118	3.7157	0	5.5298	0.6198	-	-	-	-	-	-	-	-
566.3	-27.1197	45.2584	725.6221	0.643	0.317	0.9187	0.4059	0.39	-34.353	262.1338	29.426	3.8982	0	36.8179	43.1454	723.9856	0.3865	0.3256	0.9133	0.404	0.3601	-35.0311	269.11	33.4538	3.6709	0	5.6444	0.6072	-	-	-	-	-	-	-	-
574.5	-27.0722	45.2166	725.3953	0.6429	0.3171	0.918	0.4134	0.4078	-31.6243	257.9661	27.0198	3.9079	0	36.827	43.1127	723.8991	0.3864	0.3257	0.913	0.4228	0.3752	-28.1733	265.5883	31.4205	3.646	0	5.3202	0.6446	-	-	-	-	-	-	-	-
583	-26.971	45.178	725.2815	0.6425	0.3172	0.9176	0.4523	0.4254	-17.4094	253.8559	24.6468	3.8943	0	36.8977	43.0878	724.0071	0.3862	0.3258	0.9134	0.4668	0.4289	-12.116	253.0393	24.1753	3.6875	0	5.1808	0.6628	-	-	-	-	-	-	-	-
591.3	-26.8696	45.1431	725.4661	0.6421	0.3174	0.9182	0.5009	0.439	0.336	250.6753	22.8105	3.8817	0	36.999	43.054	724.2484	0.3858	0.326	0.9142	0.5011	0.4463	0.4075	248.9595	21.8199	3.6759	0	5.5979	0.6136	-	-	-	-	-	-	-	-
599.6	-26.7806	45.0968	725.3048	0.6417	0.3175	0.9177	0.5335	0.4512	12.2423	247.8124	21.1576	3.847	0	37.0511	43.0035	724.073	0.3855	0.3262	0.9136	0.5299	0.4667	10.9073	244.2004	19.0722	3.6652	0	5.7082	0.6016	-	-	-	-	-	-	-	-
607.9	-26.7616	45.0977	725.5004	0.6416	0.3176	0.9183	0.5493	0.4733	17.9898	242.6458	18.1746	3.8467	0	37.073	42.9929	724.1365	0.3855	0.3263	0.9138	0.5497	0.4854	18.1553	239.8251	16.5461	3.6754	0	5.5869	0.6144	-	-	-	-	-	-	-	-
616.3	-26.7907	45.0909	725.63	0.6417	0.3176	0.9188	0.5555	0.4767	20.2405	241.8427	17.711	3.8499	0	37.0656	42.9774	724.2096	0.3855	0.3263	0.914	0.5501	0.4798	18.2706	241.1404	17.3055	3.6605	0	5.756	0.5963	-	-	-	-	-	-	-	-
624.5	-26.8157	45.0731	725.467	0.6419	0.3177	0.9182	0.5545	0.4745	19.886	242.3623	18.0109	3.8248	0	37.0411	42.961	724.1413	0.3856	0.3264	0.9138	0.5377	0.4928	13.7579	238.0867	15.5424	3.6544	0	6.0871	0.5639	-	-	-	-	-	-	-	-
633	-26.8386	45.0722	725.5159	0.6419	0.3177	0.9184	0.5484	0.4804	17.6572	240.9896	17.2184	3.8082	0	37.0254	42.9563	724.2103	0.3857	0.3264	0.914	0.5337	0.4878	12.2838	239.2634	16.2218	3.6296	0	6.0278	0.5695	-	-	-	-	-	-	-	-
641.1	-26.881	45.0735	725.6767	0.6421	0.3177	0.9189	0.5572	0.4627	20.8698	245.124	19.6054	3.7764	0	37.0084	42.9532	724.2484	0.3858	0.3265	0.9142	0.5362	0.458	13.195	246.2348	20.2468	3.5871	0	6.2097	0.5528	-	-	-	-	-	-	-	-
649.6	-26.9286	45.0798	725.8893	0.6422	0.3178	0.9196	0.5571	0.4694	20.8326	243.5694	18.7079	3.7712	0	36.9816	42.9443	724.2422	0.3859	0.3265	0.9141	0.5366	0.4652	13.3656	244.5461	19.2717	3.5903	0	6.1932	0.5542	-	-	-	-	-	-	-	-
657.9	-26.9543	45.0715	725.9411	0.6423	0.3178	0.9198	0.5503	0.481	18.3718	240.8382	17.131	3.7803	0	36.9458	42.9405	724.2719	0.386	0.3265	0.9142	0.543	0.4789	15.6911	241.3388	17.42	3.6071	0	5.8133	0.5905	-	-	-	-	-	-	-	-
666.2	-26.9887	45.0418	725.8212	0.6425	0.3179	0.9194	0.5602	0.4704	21.9647	243.3254	18.567	3.7622	0	36.9052	42.9375	724.3211	0.3862	0.3265	0.9144	0.5459	0.4816	16.7554	240.7067	17.0551	3.5906	0	6.0131	0.5708	-	-	-	-	-	-	-	-
674.5	-27.0282	45.0199	725.6911	0.6427	0.318	0.919	0.5622	0.4637	22.7058	244.8998	19.476	3.7352	0	36.8635	42.9222	724.3032	0.3864	0.3266	0.9143	0.5437	0.4923	15.9422	238.2087	15.6129	3.5808	0	6.1364	0.5593	-	-	-	-	-	-	-	-
683	-27.0591	45.0149	725.704	0.6428	0.318	0.919	0.556	0.4773	20.4347	241.709	17.6338	3.7389	0	36.8335	42.9181	724.3525	0.3865	0.3266	0.9145	0.5442	0.4844	16.1302	240.0416	16.6711	3.5612	0	5.9417	0.5777	-	-	-	-	-	-	-	-
691.1	-27.1084	44.9982	725.8665	0.6429	0.3181	0.9196	0.5612	0.4627	22.3234	245.1343	19.6114	3.7252	0	36.8028	42.9212	724.4742	0.3866	0.3266	0.9149	0.5414	0.4892	15.0971	238.9305	16.0296	3.5659	0	6.1734	0.5559	-	-	-	-	-	-	-	-
699.6	-27.1724	44.9917	725.9502	0.6432	0.3181	0.9198	0.5673	0.4521	24.5709	247.6131	21.0425	3.7171	0	36.7579	42.9206	724.5279	0.3868	0.3267	0.9151	0.5356	0.5004	12.9986	236.3171	14.5208	3.5711	0	6.5182	0.5265	-	-	-	-	-	-	-	-
707.8	-27.2193	44.9816	725.8545	0.6434	0.3182	0.9195	0.5585	0.4715	21.3606	243.074	18.4218	3.7401	0	36.7072	42.9197	724.5633	0.387	0.3267	0.9152	0.5335	0.4989	12.2446	236.6655	14.7219	3.5757	0	6.3242	0.5427	-	-	-	-	-	-	-	-
716.2	-27.2571	44.976	725.8195	0.6436	0.3182	0.9194	0.5511	0.4787	18.6568	241.3799	17.4437	3.7255	0	36.6543	42.9224	724.6181	0.3873	0.3267	0.9154	0.5382	0.4977	13.927	236.9409	14.8809	3.5868	0	5.9763	0.5744	-	-	-	-	-	-	-	-
724.5	-27.316	44.9743	725.9517	0.6438	0.3182	0.9198	0.5513	0.47	18.729	243.4259	18.625	3.7227	0	36.601	42.9274	724.6271	0.3875	0.3266	0.9154	0.5432	0.4742	15.7744	242.4417	18.0568	3.5411	0	5.835	0.5883	-	-	-	-	-	-	-	-
732.9	-27.3883	44.9739	726.0208	0.644	0.3182	0.9201	0.5515	0.4766	18.8056	241.8767	17.7306	3.7266	0	36.5392	42.9303	724.5881	0.3877	0.3266	0.9153	0.5436	0.4602	15.9124	245.7234	19.9515	3.5156	0	5.8301	0.5888	-	-	-	-	-	-	-	-
741.1	-27.4482	44.9731	725.9459	0.6443	0.3182	0.9198	0.5515	0.4776	18.7947	241.6417	17.5949	3.7042	0	36.4767	42.9289	724.5099	0.388	0.3266	0.915	0.5384	0.4955	14.0181	237.4589	15.18	3.5548	0	5.9799	0.5741	-	-	-	-	-	-	-	-
749.6	-27.5028	44.9613	725.9228	0.6445	0.3183	0.9197	0.5539	0.458	19.6744	246.2298	20.2438	3.6705	0	36.4215	42.931	724.4754	0.3882	0.3266	0.9149	0.5382	0.5008	13.939	236.2207	14.4651	3.5486	0	6.0559	0.5668	-	-	-	-	-	-	-	-
757.7	-27.5565	44.9509	725.9249	0.6447	0.3183	0.9197	0.549	0.4609	17.896	245.5427	19.8472	3.6727	0	36.3593	42.9342	724.5598	0.3884	0.3266	0.9152	0.5431	0.4832	15.7227	240.3398	16.8432	3.5136	0	5.7731	0.5946	-	-	-	-	-	-	-	-
766.2	-27.6129	44.9347	725.8732	0.645	0.3183	0.9196	0.5421	0.4638	15.3668	244.8714	19.4596	3.6949	0	36.2965	42.9374	724.6813	0.3887	0.3266	0.9156	0.5422	0.4916	15.3921	238.3597	15.7001	3.5403	0	5.599	0.6132	-	-	-	-	-	-	-	-
774.4	-27.6874	44.9238	725.9128	0.6453	0.3184	0.9197	0.5502	0.4715	18.3188	243.0786	18.4245	3.6941	0	36.2397	42.934	724.6912	0.3889	0.3266	0.9156	0.5401	0.4806	14.6269	240.9426	17.1913	3.5326	0	5.8938	0.5825	-	-	-	-	-	-	-	-
782.8	-27.7622	44.9193	726.051	0.6455	0.3185	0.9202	0.5542	0.482	19.7924	240.6197	17.0049	3.69	0	36.1815	42.9319	724.6608	0.3892	0.3266	0.9155	0.5367	0.4798	13.3823	241.1204	17.2939	3.5127	0	6.1095	0.5619	-	-	-	-	-	-	-	-
791.1	-27.8227	44.9113	726.0954	0.6458	0.3185	0.9203	0.5555	0.492	20.2527	238.2861	15.6575	3.6978	0	36.1215	42.9288	724.6722	0.3894	0.3266	0.9156	0.5363	0.4711	13.2391	243.1651	18.4744	3.5037	0	6.1574	0.5575	-	-	-	-	-	-	-	-
799.4	-27.8856	44.8925	726.0411	0.646	0.3186	0.9201	0.5571	0.4933	20.8349	237.9634	15.4712	3.6959	0	36.0605	42.925	724.683	0.3897	0.3267	0.9156	0.5309	0.4648	11.2868	244.6406	19.3263	3.5099	0	6.3588	0.5398	-	-	-	-	-	-	-	-
807.7	-27.9444	44.8713	725.9518	0.6463	0.3186	0.9198	0.5529	0.4671	19.2918	244.1087	19.0193	3.6533	0	36.0005	42.9277	724.6667	0.3899	0.3267	0.9156	0.5292	0.476	10.6555	242.0058	17.8051	3.526	0	6.2868	0.546	-	-	-	-	-	-	-	-
816.2	-28.0015	44.849	725.872	0.6465	0.3187	0.9196	0.5525	0.4413	19.1571	250.129	22.4951	3.6193	0	35.9336	42.9277	724.6103	0.3902	0.3266	0.9154	0.5428	0.4812	15.6043	240.7949	17.106	3.5082	0	5.8824	0.5836	-	-	-	-	-	-	-	-
824.4	-28.0719	44.8266	725.8837	0.6468	0.3188	0.9196	0.5564	0.4503	20.5917	248.0211	21.278	3.6445	0	35.8698	42.9218	724.4945	0.3904	0.3266	0.915	0.5444	0.4914	16.1993	238.416	15.7326	3.5102	0	5.9486	0.577	-	-	-	-	-	-	-	-
832.8	-28.1431	44.8193	725.9502	0.6471	0.3188	0.9198	0.5601	0.4626	21.9452	245.1413	19.6154	3.6529	0	35.8193	42.9164	724.4348	0.3906	0.3266	0.9148	0.5338	0.4819	12.3409	240.6286	17.01	3.5114	0	6.3628	0.5394	-	-	-	-	-	-	-	-
841	-28.1823	44.7976	725.8254	0.6473	0.3189	0.9194	0.5518	0.4642	18.9015	244.7666	19.3991	3.6663	0	35.7657	42.9045	724.4985	0.3908	0.3267	0.915	0.5371	0.466	13.5403	244.3531	19.1603	3.5208	0	6.0264	0.5696	-	-	-	-	-	-	-	-
