Timestamp	LeftEyePosition3D.x	LeftEyePosition3D.y	LeftEyePosition3D.z	LeftEyePosition3DRelative.x	LeftEyePosition3DRelative.y	LeftEyePosition3DRelative.z	LeftGazePoint2D.x	LeftGazePoint2D.y	LeftGazePoint3D.x	LeftGazePoint3D.y	LeftGazePoint3D.z	LeftPupil	LeftValidity	RightEyePosition3D.x	RightEyePosition3D.y	RightEyePosition3D.z	RightEyePosition3DRelative.x	RightEyePosition3DRelative.y	RightEyePosition3DRelative.z	RightGazePoint2D.x	RightGazePoint2D.y	RightGazePoint3D.x	RightGazePoint3D.y	RightGazePoint3D.z	RightPupil	RightValidity	Vergence	FixationDist	EventTimeStamp	EventName	EventType	EventId	Code	Parameters	Value-trial-1	Value-trial-2
0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	205.587	TrialEvent	0	START	8	mheight	33.2	33.2
8.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	939.536	InputEvent	Mouse_DW	2	999	mpdist	60	60
16.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	1059.496	InputEvent	Mouse_UP	2	999	mvres	1080	1080
25.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	1724.264	InputEvent	Mouse_DW	4	4	framerate	60	60
33.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	14806.212	InputEvent	Mouse_UP	4	-4	bgcolor	"[0.8, 0.8, 0.8]"	"[0.8, 0.8, 0.8]"
42.1	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	14939.533	InputEvent	Mouse_DW	1	1	dotcolor	"[0.0, 0.0, 0.0]"	"[0.0, 0.0, 0.0]"
50.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	16457.74	InputEvent	Mouse_UP	1	-1	timecurrenttrial	15	15
58.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	15205.587	TrialEvent	0	END	-8	eyetracker	1	1
67	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	17017.708	InputEvent	Mouse_DW	2	999	num_dots	350	750
75.3	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	17150.993	InputEvent	Mouse_UP	2	999	tau	100	100
83.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	17150.993	TrialEvent	1	START	8	speed	15.32329288	15.32329288
91.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	17767.067	InputEvent	Mouse_DW	4	4	numtrials	2	2
100.3	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	21016.743	InputEvent	Mouse_UP	4	-4	randomize_trials	0	0
108.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	21033.475	InputEvent	Mouse_DW	1	1	-	-	-
116.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	24048.801	InputEvent	Mouse_UP	1	-1	-	-	-
125.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	24048.876	InputEvent	Mouse_DW	4	4	-	-	-
133.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	27948.284	InputEvent	Mouse_UP	4	-4	-	-	-
142.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	27969.783	InputEvent	Mouse_DW	1	1	-	-	-
150	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	31687.751	InputEvent	Mouse_UP	1	-1	-	-	-
158.3	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	31719.123	InputEvent	Mouse_DW	4	4	-	-	-
166.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	32150.993	TrialEvent	1	END	-8	-	-	-
175	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
183.3	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
191.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
199.9	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
208.3	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
216.6	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
224.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
233.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
241.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
249.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
258.2	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
266.5	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
274.8	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	3.5522	0.613	-	-	-	-	-	-	-	-
283.3	-25.6324	37.6051	744.1866	0.6336	0.3523	0.9806	0.6671	0.381	60.9745	264.2415	30.6429	4.1584	0	38.4215	36.6195	744.182	0.3847	0.3565	0.9806	0.671	0.391	62.4072	261.899	29.2905	4.0293	0	5.4498	0.6257	-	-	-	-	-	-	-	-
291.4	-25.5874	37.5984	743.97	0.6335	0.3522	0.9799	0.6671	0.3814	61.0089	264.1438	30.5865	4.1586	0	38.3572	36.5484	742.7377	0.3846	0.3565	0.9758	0.6598	0.4105	58.3113	257.3423	26.6597	4.028	0	5.7783	0.5904	-	-	-	-	-	-	-	-
299.9	-25.5265	37.5903	743.718	0.6333	0.3522	0.9791	0.6707	0.3798	62.3168	264.5227	30.8053	4.1616	0	38.4103	36.4744	741.2221	0.3841	0.3565	0.9707	0.6534	0.4051	55.9913	258.5903	27.3802	4.0154	0	6.0652	0.5625	-	-	-	-	-	-	-	-
308.1	-25.4733	37.5893	743.6066	0.6331	0.3522	0.9787	0.6696	0.377	61.9197	265.161	31.1738	4.1613	0	38.4575	36.4799	741.217	0.3839	0.3565	0.9707	0.6566	0.404	57.1772	258.8466	27.5282	4.0123	0	5.9398	0.5743	-	-	-	-	-	-	-	-
316.5	-25.4167	37.5895	743.4936	0.6329	0.3522	0.9783	0.6672	0.3835	61.0179	263.6431	30.2974	4.1388	0	38.4968	36.4852	741.2378	0.3837	0.3565	0.9708	0.665	0.4143	60.2122	256.4474	26.143	4.0326	0	5.6278	0.6061	-	-	-	-	-	-	-	-
324.8	-25.3753	37.6108	743.4941	0.6327	0.3521	0.9783	0.6684	0.3878	61.4545	262.6308	29.713	4.1405	0	38.5379	36.4855	741.1229	0.3835	0.3565	0.9704	0.6608	0.4127	58.7047	256.8185	26.3573	4.0437	0	5.7819	0.59	-	-	-	-	-	-	-	-
333.1	-25.3409	37.6197	743.4957	0.6326	0.3521	0.9783	0.6651	0.3858	60.2528	263.1083	29.9886	4.1514	0	38.5848	36.4915	741.0297	0.3833	0.3564	0.9701	0.6557	0.4024	56.8455	259.236	27.753	4.0319	0	5.8358	0.5847	-	-	-	-	-	-	-	-
341.4	-25.298	37.6301	743.4078	0.6324	0.352	0.978	0.6641	0.3954	59.913	260.8652	28.6936	4.1577	0	38.6219	36.5064	741.0976	0.3832	0.3564	0.9703	0.6596	0.4073	58.2365	258.083	27.0873	4.0429	0	5.6985	0.5987	-	-	-	-	-	-	-	-
349.9	-25.2594	37.6352	743.2619	0.6323	0.352	0.9775	0.666	0.3847	60.5976	263.3565	30.1319	4.147	0	38.6569	36.5305	741.208	0.3831	0.3563	0.9707	0.6581	0.4093	57.7071	257.6171	26.8183	4.0389	0	5.7942	0.5888	-	-	-	-	-	-	-	-
358	-25.2416	37.6512	743.2163	0.6322	0.3519	0.9774	0.6707	0.39	62.2995	262.127	29.4221	4.1494	0	38.6996	36.538	741.144	0.3829	0.3563	0.9705	0.6549	0.4022	56.5465	259.2723	27.7739	4.0208	0	6.0197	0.5667	-	-	-	-	-	-	-	-
366.5	-25.2186	37.6717	743.3438	0.6321	0.3518	0.9778	0.6705	0.3884	62.2318	262.4985	29.6366	4.1494	0	38.7319	36.5511	740.9764	0.3828	0.3562	0.9699	0.6511	0.4143	55.1652	256.4474	26.143	4.0271	0	6.1243	0.5571	-	-	-	-	-	-	-	-
374.7	-25.1908	37.6956	743.4609	0.632	0.3518	0.9782	0.6696	0.3838	61.9169	263.5794	30.2606	4.1414	0	38.7532	36.5674	740.9366	0.3827	0.3561	0.9698	0.657	0.4079	57.3167	257.93	26.999	4.0372	0	5.9285	0.5754	-	-	-	-	-	-	-	-
383.1	-25.1689	37.7287	743.4856	0.6319	0.3516	0.9783	0.6683	0.3962	61.4198	260.6743	28.5834	4.1622	0	38.7803	36.5955	740.9915	0.3826	0.356	0.97	0.6647	0.3937	60.1244	261.2528	28.9174	4.0191	0	5.6662	0.6019	-	-	-	-	-	-	-	-
391.4	-25.1349	37.7401	743.4118	0.6318	0.3516	0.978	0.6671	0.3907	60.9958	261.9513	29.3207	4.1646	0	38.8058	36.6326	741.0311	0.3825	0.3559	0.9701	0.6701	0.4006	62.0964	259.6547	27.9947	4.0065	0	5.4762	0.6227	-	-	-	-	-	-	-	-
399.7	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	38.8278	36.6432	741.0627	0.3824	0.3558	0.9702	0.6668	0.4103	60.8965	257.3723	26.677	4.0131	0	-1	-1	-	-	-	-	-	-	-	-
408	-25.0513	37.7075	743.3512	0.6315	0.3517	0.9778	0.6632	0.4045	59.5802	258.7425	27.4681	4.1485	0	38.8806	36.6123	740.8926	0.3822	0.3559	0.9696	0.6718	0.4227	62.7138	254.4794	25.0068	3.9969	0	5.3163	0.6415	-	-	-	-	-	-	-	-
416.5	-25.0491	37.7506	743.3512	0.6315	0.3515	0.9778	0.6626	0.3975	59.3363	260.3791	28.413	4.1366	0	38.8801	36.6347	740.8092	0.3821	0.3558	0.9694	0.6632	0.4205	59.5697	254.9845	25.2984	4.017	0	5.5473	0.615	-	-	-	-	-	-	-	-
424.7	-25.0397	37.7449	743.3783	0.6314	0.3515	0.9779	0.6666	0.3911	60.82	261.8747	29.2764	4.1286	0	38.8957	36.627	740.7342	0.3821	0.3558	0.9691	0.659	0.4185	58.0234	255.4528	25.5687	4.0166	0	5.7865	0.5896	-	-	-	-	-	-	-	-
433.1	-25.0591	37.7191	743.1567	0.6315	0.3516	0.9772	0.6408	0.3986	51.4004	260.1044	28.2544	4.1419	0	38.849	36.6005	740.3715	0.3822	0.3559	0.9679	0.6354	0.4142	49.4087	256.474	26.1584	4.0087	0	5.7338	0.5961	-	-	-	-	-	-	-	-
441.3	-25.1185	37.7128	743.0265	0.6318	0.3516	0.9768	0.5977	0.4013	35.653	259.4902	27.8998	4.123	0	38.7505	36.5654	740.2262	0.3825	0.356	0.9674	0.5907	0.4245	33.1086	254.0674	24.7689	4.0109	0	5.7926	0.5916	-	-	-	-	-	-	-	-
449.7	-25.1778	37.7312	743.2167	0.632	0.3516	0.9774	0.5679	0.4192	24.796	255.2995	25.4803	4.129	0	0	0	0	-1	-1	0	-1	-1	0	0	0	-1	4	-1	-1	-	-	-	-	-	-	-	-
458	-25.2032	37.7345	743.177	0.6321	0.3515	0.9773	0.5481	0.439	17.5593	250.6673	22.8059	4.1567	0	38.6912	36.5649	740.452	0.3828	0.356	0.9682	0.5369	0.4379	13.478	250.9349	22.9603	4.0287	0	5.9251	0.5794	-	-	-	-	-	-	-	-
466.4	-25.2007	37.7429	743.2436	0.6321	0.3515	0.9775	0.545	0.4156	16.4136	256.1363	25.9634	4.1508	0	38.6979	36.6031	740.4473	0.3828	0.3559	0.9682	0.5432	0.4266	15.7611	253.5783	24.4865	4.0329	0	5.6526	0.6074	-	-	-	-	-	-	-	-
474.7	-25.1718	37.7542	743.3086	0.632	0.3515	0.9777	0.5453	0.4088	16.5492	257.7217	26.8787	4.132	0	38.7196	36.6175	740.4631	0.3827	0.3558	0.9682	0.5552	0.422	20.1538	254.6383	25.0985	4.0083	0	5.3137	0.6461	-	-	-	-	-	-	-	-
483.1	-25.1411	37.7499	743.1348	0.6319	0.3515	0.9771	0.5433	0.4078	15.8	257.9658	27.0196	4.1124	0	38.75	36.6204	740.5325	0.3826	0.3558	0.9684	0.5499	0.4196	18.2101	255.2067	25.4266	3.9808	0	5.4091	0.6347	-	-	-	-	-	-	-	-
491.3	-25.1161	37.7401	743.0221	0.6318	0.3515	0.9767	0.543	0.41	15.6913	257.4518	26.7229	4.1254	0	38.7823	36.6172	740.6173	0.3825	0.3558	0.9687	0.5457	0.4401	16.6912	250.4184	22.6621	3.9945	0	5.5214	0.6218	-	-	-	-	-	-	-	-
499.7	-25.0895	37.7306	742.934	0.6317	0.3515	0.9764	0.5418	0.4193	15.259	255.2671	25.4615	4.1411	0	38.8024	36.609	740.6253	0.3824	0.3559	0.9688	0.5485	0.4453	17.7026	249.2075	21.963	4.0202	0	5.4066	0.635	-	-	-	-	-	-	-	-
507.9	-25.069	37.727	742.8908	0.6316	0.3515	0.9763	0.5425	0.424	15.5214	254.1755	24.8313	4.145	0	38.8246	36.5985	740.5499	0.3823	0.3559	0.9685	0.5514	0.4454	18.7482	249.1787	21.9464	4.0182	0	5.3442	0.6424	-	-	-	-	-	-	-	-
516.3	-25.0532	37.7215	742.8289	0.6316	0.3515	0.9761	0.547	0.4277	17.146	253.3092	24.3311	4.1562	0	38.8492	36.5939	740.4736	0.3822	0.3559	0.9682	0.5517	0.4367	18.8745	251.2119	23.1203	4.0117	0	5.4629	0.6284	-	-	-	-	-	-	-	-
524.6	-25.0437	37.7212	742.7798	0.6315	0.3515	0.9759	0.5536	0.4298	19.5732	252.821	24.0493	4.1496	0	38.8737	36.5904	740.4296	0.3821	0.3559	0.9681	0.5438	0.4305	15.9842	252.6506	23.9509	4.0077	0	5.8851	0.5833	-	-	-	-	-	-	-	-
533	-25.026	37.7317	742.862	0.6315	0.3515	0.9762	0.5515	0.4345	18.783	251.7322	23.4206	4.1301	0	38.8872	36.5858	740.3291	0.382	0.3559	0.9678	0.5441	0.4411	16.1125	250.1863	22.5281	4.016	0	5.8124	0.5906	-	-	-	-	-	-	-	-
541.3	-25.0091	37.741	742.9871	0.6314	0.3515	0.9766	0.551	0.4243	18.633	254.0966	24.7858	4.1109	0	38.8921	36.5854	740.264	0.382	0.3559	0.9675	0.5477	0.4356	17.4201	251.4636	23.2656	4.0031	0	5.6964	0.6026	-	-	-	-	-	-	-	-
549.7	-24.9978	37.7446	743.0327	0.6313	0.3515	0.9768	0.5507	0.4358	18.493	251.4241	23.2428	4.1067	0	38.9053	36.5873	740.289	0.3819	0.3559	0.9676	0.5451	0.4339	16.4792	251.8685	23.4993	3.9763	0	5.7602	0.596	-	-	-	-	-	-	-	-
557.9	-24.9832	37.7421	743.0312	0.6313	0.3515	0.9768	0.548	0.4423	17.5228	249.9071	22.367	4.1133	0	38.9193	36.5868	740.2965	0.3819	0.3559	0.9677	0.553	0.4365	19.3475	251.259	23.1474	3.9686	0	5.4551	0.6293	-	-	-	-	-	-	-	-
566.3	-24.9704	37.745	743.0164	0.6312	0.3515	0.9767	0.5494	0.4269	18.0467	253.4959	24.4389	4.0893	0	38.94	36.5877	740.3329	0.3818	0.3559	0.9678	0.5513	0.4434	18.7394	249.6414	22.2135	3.9673	0	5.5449	0.6191	-	-	-	-	-	-	-	-
574.5	-24.9495	37.7476	742.943	0.6312	0.3514	0.9765	0.5531	0.43	19.3788	252.7803	24.0258	4.0914	0	38.9604	36.5935	740.4172	0.3817	0.3559	0.9681	0.5513	0.441	18.7318	250.2016	22.537	3.9491	0	5.6511	0.6074	-	-	-	-	-	-	-	-
583	-24.93	37.7424	742.822	0.6311	0.3514	0.9761	0.5518	0.428	18.8942	253.2375	24.2897	4.0808	0	38.9734	36.6002	740.4652	0.3817	0.3559	0.9682	0.5531	0.4436	19.3959	249.5923	22.1852	3.9228	0	5.5598	0.6174	-	-	-	-	-	-	-	-
591.3	-24.9187	37.7574	742.7468	0.6311	0.3514	0.9758	0.5481	0.4343	17.548	251.7604	23.4369	4.0337	0	38.9884	36.6067	740.4463	0.3816	0.3558	0.9682	0.5476	0.4464	17.3912	248.9455	21.8118	3.9143	0	5.6128	0.6116	-	-	-	-	-	-	-	-
599.6	-24.9045	37.7713	742.7464	0.631	0.3513	0.9758	0.5459	0.4297	16.7594	252.8411	24.0609	4.0178	0	38.9999	36.6136	740.3986	0.3816	0.3558	0.968	0.5487	0.4461	17.7915	248.9991	21.8427	3.9047	0	5.5184	0.6221	-	-	-	-	-	-	-	-
607.9	-24.8872	37.7795	742.7399	0.6309	0.3513	0.9758	0.5421	0.4284	15.3667	253.1478	24.2379	3.9976	0	39.0102	36.6155	740.3606	0.3815	0.3558	0.9679	0.5449	0.448	16.3836	248.5644	21.5918	3.8876	0	5.5201	0.622	-	-	-	-	-	-	-	-
616.3	-24.8737	37.7783	742.672	0.6309	0.3513	0.9756	0.5498	0.4479	18.1798	248.5867	21.6046	3.9937	0	39.0214	36.6104	740.3348	0.3815	0.3558	0.9678	0.5431	0.4383	15.7135	250.8291	22.8993	3.8728	0	5.7963	0.5923	-	-	-	-	-	-	-	-
624.5	-24.87	37.7737	742.6446	0.6309	0.3513	0.9755	0.5541	0.4365	19.731	251.2649	23.1509	3.986	0	39.0309	36.6062	740.3245	0.3814	0.3558	0.9677	0.5472	0.4347	17.2443	251.6656	23.3822	3.8503	0	5.7973	0.5921	-	-	-	-	-	-	-	-
633	-24.8664	37.7714	742.6794	0.6309	0.3513	0.9756	0.5482	0.4276	17.5957	253.3365	24.3469	3.9435	0	39.0376	36.599	740.3077	0.3814	0.3559	0.9677	0.5482	0.4366	17.6087	251.2223	23.1263	3.8394	0	5.5992	0.6131	-	-	-	-	-	-	-	-
641.1	-24.862	37.7636	742.704	0.6309	0.3513	0.9757	0.545	0.4423	16.4275	249.9055	22.366	3.927	0	39.0446	36.5855	740.2589	0.3814	0.3559	0.9675	0.5455	0.4437	16.5941	249.5609	22.1671	3.8378	0	5.5874	0.6145	-	-	-	-	-	-	-	-
649.6	-24.8618	37.7624	742.6903	0.6309	0.3513	0.9756	0.5486	0.431	17.7239	252.5479	23.8916	3.9134	0	39.0491	36.5813	740.1928	0.3813	0.3559	0.9673	0.5424	0.4488	15.4605	248.3663	21.4774	3.8138	0	5.7803	0.5939	-	-	-	-	-	-	-	-
657.9	-24.8619	37.7651	742.6576	0.6309	0.3513	0.9755	0.5496	0.4298	18.1057	252.8201	24.0488	3.9032	0	39.0463	36.5883	740.2012	0.3813	0.3559	0.9673	0.5476	0.4404	17.3854	250.3364	22.6148	3.7776	0	5.6574	0.6068	-	-	-	-	-	-	-	-
666.2	-24.8627	37.7661	742.6362	0.6309	0.3513	0.9755	0.5441	0.4446	16.1104	249.3632	22.053	3.9024	0	39.0439	36.5917	740.2519	0.3814	0.3559	0.9675	0.5442	0.4531	16.143	247.3727	20.9037	3.7575	0	5.5982	0.6133	-	-	-	-	-	-	-	-
674.5	-24.8648	37.7695	742.618	0.6309	0.3513	0.9754	0.5436	0.4456	15.9268	249.1146	21.9094	3.888	0	39.0416	36.5914	740.2552	0.3814	0.3559	0.9675	0.5353	0.4644	12.8973	244.726	19.3756	3.7453	0	5.8419	0.5877	-	-	-	-	-	-	-	-
682.9	-24.8679	37.7666	742.5998	0.6309	0.3513	0.9753	0.5431	0.43	15.7374	252.7715	24.0207	3.8547	0	39.0368	36.5889	740.2428	0.3814	0.3559	0.9675	0.5362	0.4588	13.2029	246.0374	20.1328	3.7248	0	5.8026	0.5917	-	-	-	-	-	-	-	-
691.1	-24.8754	37.7582	742.6013	0.6309	0.3513	0.9753	0.5405	0.4219	14.7984	254.667	25.1151	3.8205	0	39.0287	36.5819	740.2597	0.3814	0.3559	0.9675	0.5413	0.4543	15.0895	247.1013	20.747	3.7402	0	5.5781	0.6155	-	-	-	-	-	-	-	-
699.6	-24.8848	37.7552	742.6114	0.631	0.3513	0.9754	0.5419	0.4412	15.2783	250.1539	22.5094	3.8244	0	39.0162	36.5781	740.2728	0.3815	0.3559	0.9676	0.5437	0.4556	15.9678	246.7777	20.5602	3.7251	0	5.5462	0.6191	-	-	-	-	-	-	-	-
707.7	-24.9027	37.737	742.6603	0.631	0.3514	0.9755	0.5465	0.4357	16.9673	251.4455	23.2551	3.8405	0	39.0038	36.5586	740.2367	0.3815	0.356	0.9675	0.5385	0.4654	14.0593	244.4878	19.2381	3.7011	0	5.8319	0.5887	-	-	-	-	-	-	-	-
716.2	-24.924	37.7281	742.7286	0.6311	0.3515	0.9758	0.5519	0.4342	18.9566	251.7962	23.4576	3.8354	0	38.9889	36.5448	740.1848	0.3816	0.356	0.9673	0.5399	0.4531	14.5731	247.3679	20.9009	3.6779	0	5.9486	0.5771	-	-	-	-	-	-	-	-
724.5	-24.9429	37.7274	742.7591	0.6312	0.3515	0.9759	0.5551	0.4531	20.1164	247.3797	20.9078	3.8311	0	38.9685	36.5395	740.1851	0.3816	0.3561	0.9673	0.5429	0.4306	15.6673	252.6228	23.9349	3.6553	0	5.9534	0.5766	-	-	-	-	-	-	-	-
732.8	-24.9649	37.7249	742.7627	0.6312	0.3515	0.9759	0.5606	0.4528	22.1196	247.4482	20.9473	3.8186	0	38.9526	36.5425	740.239	0.3817	0.3561	0.9675	0.5453	0.4289	16.5175	253.0299	24.1699	3.6741	0	6.0443	0.5678	-	-	-	-	-	-	-	-
741.1	-24.9931	37.7214	742.787	0.6314	0.3515	0.976	0.5606	0.4437	22.1202	249.568	22.1712	3.8144	0	38.9358	36.547	740.2953	0.3818	0.3561	0.9677	0.5448	0.4394	16.3556	250.5821	22.7567	3.6863	0	6.0572	0.5666	-	-	-	-	-	-	-	-
749.6	-25.0284	37.7162	742.7899	0.6315	0.3515	0.976	0.5572	0.4582	20.8615	246.1764	20.213	3.8252	0	38.9023	36.5477	740.2691	0.3819	0.3561	0.9676	0.5425	0.4504	15.5128	247.9943	21.2626	3.6765	0	6.0246	0.5697	-	-	-	-	-	-	-	-
757.7	-25.0609	37.7064	742.7368	0.6316	0.3516	0.9758	0.5417	0.4595	15.2169	245.8722	20.0374	3.8017	0	38.8573	36.5414	740.282	0.3821	0.3561	0.9676	0.5371	0.4421	13.5497	249.9434	22.3879	3.6447	0	5.7338	0.5988	-	-	-	-	-	-	-	-
766.2	-25.0971	37.6848	742.6637	0.6318	0.3516	0.9755	0.5282	0.4551	10.2854	246.9013	20.6315	3.7558	0	38.8028	36.5259	740.309	0.3823	0.3561	0.9677	0.526	0.4446	9.4933	249.3538	22.0475	3.6189	0	5.6655	0.6062	-	-	-	-	-	-	-	-
774.4	-25.1444	37.6738	742.637	0.632	0.3517	0.9755	0.535	0.4617	12.7786	245.3511	19.7366	3.7368	0	38.7493	36.5133	740.1961	0.3825	0.3562	0.9673	0.52	0.4636	7.308	244.9095	19.4816	3.634	0	6.037	0.5688	-	-	-	-	-	-	-	-
782.8	-25.19	37.6559	742.7003	0.6321	0.3518	0.9757	0.5334	0.445	12.2015	249.2677	21.9978	3.7421	0	38.7162	36.5102	740.1812	0.3826	0.3562	0.9673	0.5234	0.4689	8.5306	243.6667	18.7641	3.6543	0	5.894	0.5826	-	-	-	-	-	-	-	-
791.1	-25.2217	37.6467	742.6827	0.6323	0.3518	0.9756	0.5342	0.4472	12.4759	248.7482	21.6978	3.7392	0	38.6939	36.5072	740.1645	0.3827	0.3562	0.9672	0.5243	0.4598	8.8638	245.8087	20.0007	3.6304	0	5.8893	0.5831	-	-	-	-	-	-	-	-
799.4	-25.2462	37.6557	742.6555	0.6324	0.3518	0.9755	0.5366	0.4641	13.3661	244.7886	19.4118	3.748	0	38.6696	36.5045	740.0776	0.3828	0.3562	0.9669	0.5201	0.4469	7.3332	248.8197	21.7392	3.6205	0	6.0816	0.5646	-	-	-	-	-	-	-	-
807.7	-25.2659	37.6522	742.6412	0.6324	0.3518	0.9755	0.5285	0.4752	10.3911	242.2038	17.9194	3.7664	0	38.6426	36.5068	740.0765	0.3829	0.3562	0.9669	0.5183	0.4634	6.692	244.9598	19.5106	3.6458	0	5.8966	0.5824	-	-	-	-	-	-	-	-
816.2	-25.2902	37.6317	742.5282	0.6326	0.3518	0.9751	0.5281	0.4651	10.2701	244.5681	19.2845	3.7426	0	38.6078	36.5101	740.052	0.383	0.3562	0.9668	0.5166	0.4669	6.0484	244.1475	19.0417	3.6313	0	5.9382	0.5783	-	-	-	-	-	-	-	-
824.3	-25.3345	37.6352	742.5178	0.6327	0.3518	0.9751	0.5356	0.4771	13.0117	241.7507	17.6578	3.7498	0	38.5655	36.5155	740.0591	0.3832	0.3561	0.9669	0.5216	0.4517	7.8771	247.6995	21.0924	3.6031	0	6.0102	0.5713	-	-	-	-	-	-	-	-
832.8	-25.3819	37.6377	742.5969	0.6329	0.3518	0.9753	0.5375	0.486	13.6746	239.6706	16.4569	3.7761	0	38.5252	36.521	740.1209	0.3834	0.3561	0.9671	0.5258	0.4608	9.4338	245.563	19.8589	3.6178	0	5.9389	0.5782	-	-	-	-	-	-	-	-
